row_key,id,split,domain,provider,judge_model,repetition,include_domain,candidate_order_json,raw_predicted_label,predicted_label,predicted_source_type,confidence,scores_json,evidence_json,input_tokens,output_tokens,total_tokens,error
test::T0036,T0036,test,opinion,openai,gpt-5.6-terra,1,False,"[""google/gemma-4-E4B-it"", ""mistralai/Mistral-7B-Instruct-v0.3"", ""microsoft/Phi-4-mini-instruct"", ""HuggingFaceTB/SmolLM3-3B"", ""human"", ""Qwen/Qwen3-4B-Instruct-2507""]",microsoft/Phi-4-mini-instruct,microsoft/Phi-4-mini-instruct,ai,0.31,"{""human"": 0.08, ""HuggingFaceTB/SmolLM3-3B"": 0.1, ""Qwen/Qwen3-4B-Instruct-2507"": 0.23, ""google/gemma-4-E4B-it"": 0.16, ""microsoft/Phi-4-mini-instruct"": 0.31, ""mistralai/Mistral-7B-Instruct-v0.3"": 0.12}","[""Highly polished, formulaic argumentative essay structure with thesis, benefits, rebuttal, and conclusion."", ""Uses emphatic contrastive phrasing and broad abstractions (for example, “not just desirable, but vital” and “regenerative future”)."", ""Minor generation-style punctuation artifacts, including hyphenated compounds used without spaces.""]",915.0,214.0,1129.0,
test::T0036,T0036,test,opinion,openai,gpt-5.6-terra,2,False,"[""google/gemma-4-E4B-it"", ""HuggingFaceTB/SmolLM3-3B"", ""human"", ""microsoft/Phi-4-mini-instruct"", ""Qwen/Qwen3-4B-Instruct-2507"", ""mistralai/Mistral-7B-Instruct-v0.3""]",microsoft/Phi-4-mini-instruct,microsoft/Phi-4-mini-instruct,ai,0.29,"{""human"": 0.09, ""HuggingFaceTB/SmolLM3-3B"": 0.11, ""Qwen/Qwen3-4B-Instruct-2507"": 0.21, ""google/gemma-4-E4B-it"": 0.16, ""microsoft/Phi-4-mini-instruct"": 0.29, ""mistralai/Mistral-7B-Instruct-v0.3"": 0.14}","[""Highly polished five-paragraph argumentative structure with explicit thesis, counterargument, and conclusion."", ""Uses broad, formulaic persuasive transitions ('Furthermore,' 'Ultimately,' 'Therefore') and balanced rhetorical phrasing."", ""Minor generation-like punctuation artifacts in hyphenated constructions ('interaction-something', 'gain-a').""]",915.0,209.0,1124.0,
test::T0039,T0039,test,review,openai,gpt-5.6-terra,0,False,"[""microsoft/Phi-4-mini-instruct"", ""google/gemma-4-E4B-it"", ""HuggingFaceTB/SmolLM3-3B"", ""human"", ""Qwen/Qwen3-4B-Instruct-2507"", ""mistralai/Mistral-7B-Instruct-v0.3""]",microsoft/Phi-4-mini-instruct,microsoft/Phi-4-mini-instruct,ai,0.3,"{""human"": 0.08, ""HuggingFaceTB/SmolLM3-3B"": 0.1, ""Qwen/Qwen3-4B-Instruct-2507"": 0.18, ""google/gemma-4-E4B-it"": 0.19, ""microsoft/Phi-4-mini-instruct"": 0.3, ""mistralai/Mistral-7B-Instruct-v0.3"": 0.15}","[""Highly polished, uniformly positive review with generic sensory detail and no concrete verifiable specifics."", ""Uses repeated contrastive constructions and em-dash-like hyphen joins characteristic of instruction-tuned generated prose."", ""The organized progression from ambiance to starters, mains, service, and dessert is formulaic.""]",962.0,206.0,1168.0,
test::T0039,T0039,test,review,openai,gpt-5.6-terra,1,False,"[""mistralai/Mistral-7B-Instruct-v0.3"", ""Qwen/Qwen3-4B-Instruct-2507"", ""microsoft/Phi-4-mini-instruct"", ""human"", ""HuggingFaceTB/SmolLM3-3B"", ""google/gemma-4-E4B-it""]",Qwen/Qwen3-4B-Instruct-2507,Qwen/Qwen3-4B-Instruct-2507,ai,0.31,"{""human"": 0.08, ""HuggingFaceTB/SmolLM3-3B"": 0.1, ""Qwen/Qwen3-4B-Instruct-2507"": 0.31, ""google/gemma-4-E4B-it"": 0.18, ""microsoft/Phi-4-mini-instruct"": 0.16, ""mistralai/Mistral-7B-Instruct-v0.3"": 0.17}","[""Highly polished, uniformly positive review structure with a headline, scene-setting opening, then sequential coverage of ambiance, starters, mains, service, and dessert."", ""Uses repeated evaluative intensifiers and stock food-review phrasing (e.g., \""quality of the ingredients to speak for themselves,\"" \""perfect... finale\"")."", ""Long, grammatically controlled sentences and occasional conspicuously literary metaphors suggest instruction-tuned generation.""]",962.0,237.0,1199.0,
test::T0039,T0039,test,review,openai,gpt-5.6-terra,2,False,"[""google/gemma-4-E4B-it"", ""Qwen/Qwen3-4B-Instruct-2507"", ""mistralai/Mistral-7B-Instruct-v0.3"", ""HuggingFaceTB/SmolLM3-3B"", ""human"", ""microsoft/Phi-4-mini-instruct""]",microsoft/Phi-4-mini-instruct,microsoft/Phi-4-mini-instruct,ai,0.38,"{""human"": 0.06, ""HuggingFaceTB/SmolLM3-3B"": 0.08, ""Qwen/Qwen3-4B-Instruct-2507"": 0.2, ""google/gemma-4-E4B-it"": 0.16, ""microsoft/Phi-4-mini-instruct"": 0.38, ""mistralai/Mistral-7B-Instruct-v0.3"": 0.12}","[""Highly polished, uniformly enthusiastic review voice with dense sensory modifiers and no natural caveats."", ""Formulaic comparative phrasing and em-dash-heavy transitions suggest instruction-tuned generation."", ""The text maintains unusually consistent structure from ambiance through courses to conclusion.""]",962.0,197.0,1159.0,
test::T0044,T0044,test,story,openai,gpt-5.6-terra,0,False,"[""human"", ""microsoft/Phi-4-mini-instruct"", ""google/gemma-4-E4B-it"", ""HuggingFaceTB/SmolLM3-3B"", ""mistralai/Mistral-7B-Instruct-v0.3"", ""Qwen/Qwen3-4B-Instruct-2507""]",google/gemma-4-E4B-it,google/gemma-4-E4B-it,ai,0.3,"{""human"": 0.08, ""HuggingFaceTB/SmolLM3-3B"": 0.08, ""Qwen/Qwen3-4B-Instruct-2507"": 0.23, ""google/gemma-4-E4B-it"": 0.3, ""microsoft/Phi-4-mini-instruct"": 0.15, ""mistralai/Mistral-7B-Instruct-v0.3"": 0.16}","[""Highly polished, uniformly atmospheric prose with dense sensory imagery and controlled metaphor layering."", ""The passage follows a model-like accumulation pattern: repeated seasonal details, semicolon-linked reflections, and a neatly aphoristic final sentence."", ""Minor mechanical artifacts such as hyphenated compounds without surrounding spaces are consistent with generated prose.""]",905.0,210.0,1115.0,
test::T0044,T0044,test,story,openai,gpt-5.6-terra,1,False,"[""google/gemma-4-E4B-it"", ""Qwen/Qwen3-4B-Instruct-2507"", ""HuggingFaceTB/SmolLM3-3B"", ""mistralai/Mistral-7B-Instruct-v0.3"", ""microsoft/Phi-4-mini-instruct"", ""human""]",microsoft/Phi-4-mini-instruct,microsoft/Phi-4-mini-instruct,ai,0.25,"{""human"": 0.14, ""HuggingFaceTB/SmolLM3-3B"": 0.17, ""Qwen/Qwen3-4B-Instruct-2507"": 0.12, ""google/gemma-4-E4B-it"": 0.18, ""microsoft/Phi-4-mini-instruct"": 0.25, ""mistralai/Mistral-7B-Instruct-v0.3"": 0.14}","[""Highly polished, uniformly metaphor-dense prose with repeated seasonal imagery and a tidy closing cadence suggests generated creative writing."", ""The passage accumulates synonymous atmospheric descriptions and explanatory emotional framing in a formulaic way."", ""Occasional awkward constructions and punctuation choices (\""past-the\"", \""flickered on-a\"") are consistent with small-model generation artifacts.""]",905.0,216.0,1121.0,
test::T0044,T0044,test,story,openai,gpt-5.6-terra,2,False,"[""HuggingFaceTB/SmolLM3-3B"", ""google/gemma-4-E4B-it"", ""human"", ""microsoft/Phi-4-mini-instruct"", ""Qwen/Qwen3-4B-Instruct-2507"", ""mistralai/Mistral-7B-Instruct-v0.3""]",google/gemma-4-E4B-it,google/gemma-4-E4B-it,ai,0.3,"{""human"": 0.08, ""HuggingFaceTB/SmolLM3-3B"": 0.12, ""Qwen/Qwen3-4B-Instruct-2507"": 0.2, ""google/gemma-4-E4B-it"": 0.3, ""microsoft/Phi-4-mini-instruct"": 0.16, ""mistralai/Mistral-7B-Instruct-v0.3"": 0.14}","[""Highly polished, uniformly metaphor-rich prose with cumulative sensory detail and a conventional seasonal-resolution arc."", ""Frequent abstract personification and emphatic phrasing (“marking passage,” “held its breath,” “defiant yellow moons”) resemble instruction-tuned creative generation."", ""The paragraph is unusually dense and evenly paced, with few idiosyncratic human-style disruptions.""]",905.0,221.0,1126.0,
test::T0051,T0051,test,howto,openai,gpt-5.6-terra,0,False,"[""google/gemma-4-E4B-it"", ""human"", ""HuggingFaceTB/SmolLM3-3B"", ""Qwen/Qwen3-4B-Instruct-2507"", ""microsoft/Phi-4-mini-instruct"", ""mistralai/Mistral-7B-Instruct-v0.3""]",Qwen/Qwen3-4B-Instruct-2507,Qwen/Qwen3-4B-Instruct-2507,ai,0.31,"{""human"": 0.06, ""HuggingFaceTB/SmolLM3-3B"": 0.13, ""Qwen/Qwen3-4B-Instruct-2507"": 0.31, ""google/gemma-4-E4B-it"": 0.16, ""microsoft/Phi-4-mini-instruct"": 0.19, ""mistralai/Mistral-7B-Instruct-v0.3"": 0.15}","[""Highly polished, classroom-style analogy (“tiny, amazing chefs”) sustained through a linear explanatory structure."", ""Frequent emphatic reassurance and summary phrasing (“The real magic,” “luckily for us,” “So, in simple terms”) resemble instruction-tuned educational generation."", ""Technical notation is inserted cleanly but the prose remains broadly generic and uniformly fluent.""]",873.0,223.0,1096.0,
test::T0051,T0051,test,howto,openai,gpt-5.6-terra,1,False,"[""google/gemma-4-E4B-it"", ""microsoft/Phi-4-mini-instruct"", ""mistralai/Mistral-7B-Instruct-v0.3"", ""Qwen/Qwen3-4B-Instruct-2507"", ""HuggingFaceTB/SmolLM3-3B"", ""human""]",microsoft/Phi-4-mini-instruct,microsoft/Phi-4-mini-instruct,ai,0.31,"{""human"": 0.07, ""HuggingFaceTB/SmolLM3-3B"": 0.17, ""Qwen/Qwen3-4B-Instruct-2507"": 0.15, ""google/gemma-4-E4B-it"": 0.18, ""microsoft/Phi-4-mini-instruct"": 0.31, ""mistralai/Mistral-7B-Instruct-v0.3"": 0.12}","[""Highly pedagogical, upbeat analogy-driven exposition (“tiny, amazing chefs,” “whole kitchen”) with repeated reassurance and simple transitions."", ""The response is polished but formulaic, using direct definitions, parenthetical chemical notation, and a concluding summary equation."", ""This style is most consistent with an instruction-tuned small model producing child-friendly educational prose.""]",873.0,216.0,1089.0,
test::T0051,T0051,test,howto,openai,gpt-5.6-terra,2,False,"[""mistralai/Mistral-7B-Instruct-v0.3"", ""microsoft/Phi-4-mini-instruct"", ""HuggingFaceTB/SmolLM3-3B"", ""Qwen/Qwen3-4B-Instruct-2507"", ""google/gemma-4-E4B-it"", ""human""]",microsoft/Phi-4-mini-instruct,microsoft/Phi-4-mini-instruct,ai,0.3,"{""human"": 0.05, ""HuggingFaceTB/SmolLM3-3B"": 0.1, ""Qwen/Qwen3-4B-Instruct-2507"": 0.2, ""google/gemma-4-E4B-it"": 0.23, ""microsoft/Phi-4-mini-instruct"": 0.3, ""mistralai/Mistral-7B-Instruct-v0.3"": 0.12}","[""Highly polished, child-oriented explanatory framing with repeated metaphors and emphatic rhetorical questions/exclamations."", ""The response is a single dense, smoothly structured paragraph with formulaic summary language, typical of instruction-tuned generation."", ""Use of LaTeX-style chemical notation and the awkward hyphen in \""source-the\"" suggest generated formatting rather than human classroom prose.""]",873.0,220.0,1093.0,
test::T0060,T0060,test,opinion,openai,gpt-5.6-terra,0,False,"[""human"", ""HuggingFaceTB/SmolLM3-3B"", ""Qwen/Qwen3-4B-Instruct-2507"", ""google/gemma-4-E4B-it"", ""microsoft/Phi-4-mini-instruct"", ""mistralai/Mistral-7B-Instruct-v0.3""]",microsoft/Phi-4-mini-instruct,microsoft/Phi-4-mini-instruct,ai,0.35,"{""human"": 0.03, ""HuggingFaceTB/SmolLM3-3B"": 0.12, ""Qwen/Qwen3-4B-Instruct-2507"": 0.18, ""google/gemma-4-E4B-it"": 0.12, ""microsoft/Phi-4-mini-instruct"": 0.35, ""mistralai/Mistral-7B-Instruct-v0.3"": 0.2}","[""Highly formulaic balanced-essay structure with exhaustive benefit/drawback enumeration and polished transitions."", ""Generic, amplified phrasing ('transformative idea,' 'overarching advantages,' 'communal harmony') and repetitive conclusion language are characteristic of instruction-tuned generation."", ""The explicit trailing completion artifact ('Finishing with a complete sentence:') suggests a model following a formatting prompt.""]",934.0,222.0,1156.0,
test::T0060,T0060,test,opinion,openai,gpt-5.6-terra,1,False,"[""microsoft/Phi-4-mini-instruct"", ""HuggingFaceTB/SmolLM3-3B"", ""mistralai/Mistral-7B-Instruct-v0.3"", ""google/gemma-4-E4B-it"", ""human"", ""Qwen/Qwen3-4B-Instruct-2507""]",mistralai/Mistral-7B-Instruct-v0.3,mistralai/Mistral-7B-Instruct-v0.3,ai,0.29,"{""human"": 0.04, ""HuggingFaceTB/SmolLM3-3B"": 0.13, ""Qwen/Qwen3-4B-Instruct-2507"": 0.19, ""google/gemma-4-E4B-it"": 0.17, ""microsoft/Phi-4-mini-instruct"": 0.18, ""mistralai/Mistral-7B-Instruct-v0.3"": 0.29}","[""Highly formulaic balanced-essay structure with repetitive transition markers (\""Additionally,\"" \""However,\"" \""Ultimately,\"" \""In conclusion\"")."", ""Broad, generic claims and polished but somewhat inflated phrasing such as \""ecological imperatives\"" and \""communal harmony.\"""", ""The anomalous explicit completion phrase at the end suggests instruction-following generation artifact.""]",934.0,225.0,1159.0,
test::T0060,T0060,test,opinion,openai,gpt-5.6-terra,2,False,"[""Qwen/Qwen3-4B-Instruct-2507"", ""mistralai/Mistral-7B-Instruct-v0.3"", ""microsoft/Phi-4-mini-instruct"", ""human"", ""google/gemma-4-E4B-it"", ""HuggingFaceTB/SmolLM3-3B""]",microsoft/Phi-4-mini-instruct,microsoft/Phi-4-mini-instruct,ai,0.31,"{""human"": 0.03, ""HuggingFaceTB/SmolLM3-3B"": 0.15, ""Qwen/Qwen3-4B-Instruct-2507"": 0.18, ""google/gemma-4-E4B-it"": 0.21, ""microsoft/Phi-4-mini-instruct"": 0.31, ""mistralai/Mistral-7B-Instruct-v0.3"": 0.12}","[""Highly formulaic balanced-essay structure with repeated transition markers (\""Indeed,\"" \""Additionally,\"" \""However,\"" \""Ultimately,\"" \""In conclusion\"")."", ""Verbose generic phrasing and broad claims, with an unusual instruction-like closing sentence, suggest small-model generation artifacts."", ""Consistent polished grammar but limited concrete policy detail beyond stock examples.""]",934.0,215.0,1149.0,
test::T0063,T0063,test,review,openai,gpt-5.6-terra,0,False,"[""Qwen/Qwen3-4B-Instruct-2507"", ""microsoft/Phi-4-mini-instruct"", ""human"", ""HuggingFaceTB/SmolLM3-3B"", ""mistralai/Mistral-7B-Instruct-v0.3"", ""google/gemma-4-E4B-it""]",HuggingFaceTB/SmolLM3-3B,HuggingFaceTB/SmolLM3-3B,ai,0.32,"{""human"": 0.03, ""HuggingFaceTB/SmolLM3-3B"": 0.32, ""Qwen/Qwen3-4B-Instruct-2507"": 0.18, ""google/gemma-4-E4B-it"": 0.18, ""microsoft/Phi-4-mini-instruct"": 0.12, ""mistralai/Mistral-7B-Instruct-v0.3"": 0.17}","[""Highly formulaic restaurant-review prose with dense positive adjectives and repeated promotional framing."", ""Long, smoothly chained sentences and generic sensory detail suggest generated text rather than firsthand human specificity."", ""Some awkward constructions and punctuation joining (“service-hallmarks,” “menu-a selection”) fit small-model generation artifacts.""]",1001.0,210.0,1211.0,
test::T0063,T0063,test,review,openai,gpt-5.6-terra,1,False,"[""human"", ""microsoft/Phi-4-mini-instruct"", ""HuggingFaceTB/SmolLM3-3B"", ""google/gemma-4-E4B-it"", ""Qwen/Qwen3-4B-Instruct-2507"", ""mistralai/Mistral-7B-Instruct-v0.3""]",mistralai/Mistral-7B-Instruct-v0.3,mistralai/Mistral-7B-Instruct-v0.3,ai,0.4,"{""human"": 0.03, ""HuggingFaceTB/SmolLM3-3B"": 0.12, ""Qwen/Qwen3-4B-Instruct-2507"": 0.17, ""google/gemma-4-E4B-it"": 0.12, ""microsoft/Phi-4-mini-instruct"": 0.16, ""mistralai/Mistral-7B-Instruct-v0.3"": 0.4}","[""Highly formulaic restaurant-review structure with uniformly positive, polished promotional language."", ""Frequent ornate modifiers and long chained sentences create a synthetic, template-like cadence."", ""Some awkward phrasing and punctuation joins (e.g., hyphenated transitions) suggest small-model generation.""]",1001.0,207.0,1208.0,
test::T0063,T0063,test,review,openai,gpt-5.6-terra,2,False,"[""Qwen/Qwen3-4B-Instruct-2507"", ""mistralai/Mistral-7B-Instruct-v0.3"", ""microsoft/Phi-4-mini-instruct"", ""google/gemma-4-E4B-it"", ""HuggingFaceTB/SmolLM3-3B"", ""human""]",HuggingFaceTB/SmolLM3-3B,HuggingFaceTB/SmolLM3-3B,ai,0.27,"{""human"": 0.13, ""HuggingFaceTB/SmolLM3-3B"": 0.27, ""Qwen/Qwen3-4B-Instruct-2507"": 0.16, ""google/gemma-4-E4B-it"": 0.12, ""microsoft/Phi-4-mini-instruct"": 0.18, ""mistralai/Mistral-7B-Instruct-v0.3"": 0.14}","[""Highly formulaic review structure with exhaustive sensory praise and repeated superlatives."", ""Frequent em-dash-like hyphen joins and dense, polished-but-generic descriptive phrasing suggest generated prose."", ""Some awkward semantic constructions, such as adjacent tables for one party and inconsistent dessert description, fit small-model generation artifacts.""]",1001.0,215.0,1216.0,
test::T0068,T0068,test,story,openai,gpt-5.6-terra,0,False,"[""HuggingFaceTB/SmolLM3-3B"", ""mistralai/Mistral-7B-Instruct-v0.3"", ""human"", ""google/gemma-4-E4B-it"", ""Qwen/Qwen3-4B-Instruct-2507"", ""microsoft/Phi-4-mini-instruct""]",HuggingFaceTB/SmolLM3-3B,HuggingFaceTB/SmolLM3-3B,ai,0.36,"{""human"": 0.03, ""HuggingFaceTB/SmolLM3-3B"": 0.36, ""Qwen/Qwen3-4B-Instruct-2507"": 0.11, ""google/gemma-4-E4B-it"": 0.17, ""microsoft/Phi-4-mini-instruct"": 0.17, ""mistralai/Mistral-7B-Instruct-v0.3"": 0.16}","[""Highly formulaic, adjective-heavy scene setting with repeated sentimental imagery."", ""Long single-paragraph narrative shows awkward collocations and mechanical transitions."", ""The text ends abruptly mid-sentence, consistent with generated continuation artifacts.""]",1002.0,194.0,1196.0,
test::T0068,T0068,test,story,openai,gpt-5.6-terra,1,False,"[""human"", ""Qwen/Qwen3-4B-Instruct-2507"", ""HuggingFaceTB/SmolLM3-3B"", ""mistralai/Mistral-7B-Instruct-v0.3"", ""microsoft/Phi-4-mini-instruct"", ""google/gemma-4-E4B-it""]",HuggingFaceTB/SmolLM3-3B,HuggingFaceTB/SmolLM3-3B,ai,0.32,"{""human"": 0.03, ""HuggingFaceTB/SmolLM3-3B"": 0.32, ""Qwen/Qwen3-4B-Instruct-2507"": 0.18, ""google/gemma-4-E4B-it"": 0.11, ""microsoft/Phi-4-mini-instruct"": 0.16, ""mistralai/Mistral-7B-Instruct-v0.3"": 0.2}","[""Highly formulaic scene-setting with dense sentimental imagery and generic named characters."", ""Long, steadily additive paragraph structure with repetitive temporal transitions and occasional awkward collocations."", ""The text ends abruptly mid-sentence, consistent with unconstrained/generated continuation artifacts.""]",1002.0,200.0,1202.0,
test::T0068,T0068,test,story,openai,gpt-5.6-terra,2,False,"[""mistralai/Mistral-7B-Instruct-v0.3"", ""Qwen/Qwen3-4B-Instruct-2507"", ""HuggingFaceTB/SmolLM3-3B"", ""human"", ""google/gemma-4-E4B-it"", ""microsoft/Phi-4-mini-instruct""]",HuggingFaceTB/SmolLM3-3B,HuggingFaceTB/SmolLM3-3B,ai,0.38,"{""human"": 0.04, ""HuggingFaceTB/SmolLM3-3B"": 0.38, ""Qwen/Qwen3-4B-Instruct-2507"": 0.09, ""google/gemma-4-E4B-it"": 0.19, ""microsoft/Phi-4-mini-instruct"": 0.14, ""mistralai/Mistral-7B-Instruct-v0.3"": 0.16}","[""Highly formulaic scenic prose with dense sentimental imagery and repeated named-character vignettes."", ""Frequent awkward collocations and punctuation artifacts (e.g., hyphenated run-ons, redundant phrasing) suggest small-model generation."", ""The ending is abruptly truncated mid-sentence, consistent with generated continuation output.""]",1002.0,213.0,1215.0,
test::T0075,T0075,test,howto,openai,gpt-5.6-terra,0,False,"[""Qwen/Qwen3-4B-Instruct-2507"", ""HuggingFaceTB/SmolLM3-3B"", ""mistralai/Mistral-7B-Instruct-v0.3"", ""microsoft/Phi-4-mini-instruct"", ""human"", ""google/gemma-4-E4B-it""]",microsoft/Phi-4-mini-instruct,microsoft/Phi-4-mini-instruct,ai,0.26,"{""human"": 0.03, ""HuggingFaceTB/SmolLM3-3B"": 0.22, ""Qwen/Qwen3-4B-Instruct-2507"": 0.16, ""google/gemma-4-E4B-it"": 0.22, ""microsoft/Phi-4-mini-instruct"": 0.26, ""mistralai/Mistral-7B-Instruct-v0.3"": 0.11}","[""Highly animated, child-directed exposition with repeated rhetorical hooks ('Imagine', 'Isn't it fascinating?')."", ""Formulaic step-by-step structure and redundant summary passages are consistent with small instruction-tuned model output."", ""Some awkward phrasing and imprecise explanatory transitions suggest generated rather than human-authored prose.""]",906.0,210.0,1116.0,
test::T0075,T0075,test,howto,openai,gpt-5.6-terra,1,False,"[""Qwen/Qwen3-4B-Instruct-2507"", ""human"", ""microsoft/Phi-4-mini-instruct"", ""HuggingFaceTB/SmolLM3-3B"", ""google/gemma-4-E4B-it"", ""mistralai/Mistral-7B-Instruct-v0.3""]",HuggingFaceTB/SmolLM3-3B,HuggingFaceTB/SmolLM3-3B,ai,0.31,"{""human"": 0.03, ""HuggingFaceTB/SmolLM3-3B"": 0.31, ""Qwen/Qwen3-4B-Instruct-2507"": 0.12, ""google/gemma-4-E4B-it"": 0.21, ""microsoft/Phi-4-mini-instruct"": 0.16, ""mistralai/Mistral-7B-Instruct-v0.3"": 0.17}","[""Highly formulaic instructional prose with repeated enthusiasm markers and rhetorical questions."", ""The explanation contains awkward causal simplifications and redundant recap structure typical of small instruction-tuned generation."", ""Frequent conversational analogies ('magic,' snacks, lunch at school) are sustained mechanically.""]",906.0,204.0,1110.0,
test::T0075,T0075,test,howto,openai,gpt-5.6-terra,2,False,"[""human"", ""google/gemma-4-E4B-it"", ""Qwen/Qwen3-4B-Instruct-2507"", ""HuggingFaceTB/SmolLM3-3B"", ""mistralai/Mistral-7B-Instruct-v0.3"", ""microsoft/Phi-4-mini-instruct""]",microsoft/Phi-4-mini-instruct,microsoft/Phi-4-mini-instruct,ai,0.36,"{""human"": 0.03, ""HuggingFaceTB/SmolLM3-3B"": 0.18, ""Qwen/Qwen3-4B-Instruct-2507"": 0.14, ""google/gemma-4-E4B-it"": 0.2, ""microsoft/Phi-4-mini-instruct"": 0.36, ""mistralai/Mistral-7B-Instruct-v0.3"": 0.09}","[""Highly pedagogical, upbeat exposition with frequent rhetorical prompts and exclamations."", ""Formulaic simplification, numbered recap, and repetitive summary language suggest instruction-tuned generation."", ""Some awkward phrasing and scientific imprecision are consistent with a small-model generated explanation.""]",906.0,200.0,1106.0,
test::T0084,T0084,test,opinion,openai,gpt-5.6-terra,0,False,"[""google/gemma-4-E4B-it"", ""microsoft/Phi-4-mini-instruct"", ""mistralai/Mistral-7B-Instruct-v0.3"", ""HuggingFaceTB/SmolLM3-3B"", ""human"", ""Qwen/Qwen3-4B-Instruct-2507""]",microsoft/Phi-4-mini-instruct,microsoft/Phi-4-mini-instruct,ai,0.29,"{""human"": 0.07, ""HuggingFaceTB/SmolLM3-3B"": 0.11, ""Qwen/Qwen3-4B-Instruct-2507"": 0.23, ""google/gemma-4-E4B-it"": 0.16, ""microsoft/Phi-4-mini-instruct"": 0.29, ""mistralai/Mistral-7B-Instruct-v0.3"": 0.14}","[""Highly formulaic balanced-essay structure with repeated transition markers ('Additionally', 'Moreover', 'However', 'Furthermore')."", ""Broad, polished but generic claims and exhaustive list-style framing resemble instruction-tuned model prose."", ""The ending is abruptly truncated after a conventional concluding setup.""]",981.0,203.0,1184.0,
test::T0084,T0084,test,opinion,openai,gpt-5.6-terra,1,False,"[""microsoft/Phi-4-mini-instruct"", ""mistralai/Mistral-7B-Instruct-v0.3"", ""Qwen/Qwen3-4B-Instruct-2507"", ""human"", ""HuggingFaceTB/SmolLM3-3B"", ""google/gemma-4-E4B-it""]",microsoft/Phi-4-mini-instruct,microsoft/Phi-4-mini-instruct,ai,0.32,"{""human"": 0.06, ""HuggingFaceTB/SmolLM3-3B"": 0.12, ""Qwen/Qwen3-4B-Instruct-2507"": 0.16, ""google/gemma-4-E4B-it"": 0.17, ""microsoft/Phi-4-mini-instruct"": 0.32, ""mistralai/Mistral-7B-Instruct-v0.3"": 0.17}","[""Formulaic essay structure with broad introductory framing, sequential pro/con paragraphs, and a generic conclusion."", ""Frequent explicit transitions (\""Additionally,\"" \""Moreover,\"" \""Furthermore,\"") and polished but repetitive explanatory phrasing."", ""The ending is abruptly truncated mid-sentence, consistent with generated response cutoff.""]",981.0,207.0,1188.0,
test::T0084,T0084,test,opinion,openai,gpt-5.6-terra,2,False,"[""human"", ""HuggingFaceTB/SmolLM3-3B"", ""microsoft/Phi-4-mini-instruct"", ""google/gemma-4-E4B-it"", ""mistralai/Mistral-7B-Instruct-v0.3"", ""Qwen/Qwen3-4B-Instruct-2507""]",microsoft/Phi-4-mini-instruct,microsoft/Phi-4-mini-instruct,ai,0.32,"{""human"": 0.05, ""HuggingFaceTB/SmolLM3-3B"": 0.14, ""Qwen/Qwen3-4B-Instruct-2507"": 0.2, ""google/gemma-4-E4B-it"": 0.17, ""microsoft/Phi-4-mini-instruct"": 0.32, ""mistralai/Mistral-7B-Instruct-v0.3"": 0.12}","[""Highly formulaic five-paragraph argumentative structure with broad, evenly balanced claims."", ""Repeated transition markers and generic phrasing (“Additionally,” “Moreover,” “Furthermore,” “In conclusion”) suggest instruction-tuned generation."", ""The ending is abruptly truncated after a conventional concluding setup.""]",981.0,202.0,1183.0,
test::T0087,T0087,test,review,openai,gpt-5.6-terra,0,False,"[""Qwen/Qwen3-4B-Instruct-2507"", ""HuggingFaceTB/SmolLM3-3B"", ""google/gemma-4-E4B-it"", ""human"", ""microsoft/Phi-4-mini-instruct"", ""mistralai/Mistral-7B-Instruct-v0.3""]",microsoft/Phi-4-mini-instruct,microsoft/Phi-4-mini-instruct,ai,0.31,"{""human"": 0.04, ""HuggingFaceTB/SmolLM3-3B"": 0.16, ""Qwen/Qwen3-4B-Instruct-2507"": 0.18, ""google/gemma-4-E4B-it"": 0.13, ""microsoft/Phi-4-mini-instruct"": 0.31, ""mistralai/Mistral-7B-Instruct-v0.3"": 0.18}","[""Highly formulaic restaurant-review structure with repeated praise and generic sensory details."", ""Long, smoothly connected sentences and promotional conclusions suggest instruction-tuned generation."", ""Some awkwardly generic phrasing and inconsistent food description (e.g., lava cake over brownies) resemble synthetic review text.""]",944.0,202.0,1146.0,
test::T0087,T0087,test,review,openai,gpt-5.6-terra,1,False,"[""microsoft/Phi-4-mini-instruct"", ""human"", ""google/gemma-4-E4B-it"", ""mistralai/Mistral-7B-Instruct-v0.3"", ""Qwen/Qwen3-4B-Instruct-2507"", ""HuggingFaceTB/SmolLM3-3B""]",mistralai/Mistral-7B-Instruct-v0.3,mistralai/Mistral-7B-Instruct-v0.3,ai,0.31,"{""human"": 0.03, ""HuggingFaceTB/SmolLM3-3B"": 0.15, ""Qwen/Qwen3-4B-Instruct-2507"": 0.22, ""google/gemma-4-E4B-it"": 0.14, ""microsoft/Phi-4-mini-instruct"": 0.15, ""mistralai/Mistral-7B-Instruct-v0.3"": 0.31}","[""Highly formulaic restaurant-review prose with repeated promotional adjectives and broad, generic claims."", ""The response is a single polished but detail-light block, with characteristic list-like coverage of ambience, service, menu, desserts, and conclusion."", ""Some awkward generated phrasing and inconsistencies, such as the implausible 'pasta station beckons' and lava cake 'oozing over a bed of brownies.'""]",944.0,235.0,1179.0,
